Estacion,Categoria,Valor Categoria,AOD,Min,Max
Carapungo,IQCA,Deseable,AOD_media,0.243,0.58
Carapungo,IQCA,Deseable,AOD_mediana,0.236,0.58
Carapungo,IQCA,Deseable,AOD_moda,0.206,0.58
Carapungo,IQCA,Aceptable,AOD_media,0.111,0.577
Carapungo,IQCA,Aceptable,AOD_mediana,0.098,0.571
Carapungo,IQCA,Aceptable,AOD_moda,0.052,0.571
Carapungo,IQCA_1,Deseable,AOD_media,0.158,0.58
Carapungo,IQCA_1,Deseable,AOD_mediana,0.154,0.58
Carapungo,IQCA_1,Deseable,AOD_moda,0.139,0.58
Carapungo,IQCA_1,Aceptable,AOD_media,0.111,0.573
Carapungo,IQCA_1,Aceptable,AOD_mediana,0.098,0.573
Carapungo,IQCA_1,Aceptable,AOD_moda,0.052,0.573
Carapungo,IQCA_7,Deseable,AOD_media,0.243,0.532
Carapungo,IQCA_7,Deseable,AOD_mediana,0.243,0.534
Carapungo,IQCA_7,Deseable,AOD_moda,0.212,0.545
Carapungo,IQCA_7,Aceptable,AOD_media,0.111,0.58
Carapungo,IQCA_7,Aceptable,AOD_mediana,0.098,0.58
Carapungo,IQCA_7,Aceptable,AOD_moda,0.052,0.58
Carapungo,IQCA_7,Precaucion,AOD_media,0.244,0.577
Carapungo,IQCA_7,Precaucion,AOD_mediana,0.257,0.571
Carapungo,IQCA_7,Precaucion,AOD_moda,0.257,0.571
Carapungo,IQCA_14,Deseable,AOD_media,0.111,0.58
Carapungo,IQCA_14,Deseable,AOD_mediana,0.098,0.58
Carapungo,IQCA_14,Deseable,AOD_moda,0.052,0.58
Carapungo,IQCA_14,Aceptable,AOD_media,0.158,0.573
Carapungo,IQCA_14,Aceptable,AOD_mediana,0.154,0.573
Carapungo,IQCA_14,Aceptable,AOD_moda,0.139,0.573
Carapungo,IQCA_14,Incorrecto,AOD_media,0.39,0.39
Carapungo,IQCA_14,Incorrecto,AOD_mediana,0.392,0.392
Carapungo,IQCA_14,Incorrecto,AOD_moda,0.391,0.391
Carapungo,IQCA_18,Deseable,AOD_media,0.111,0.58
Carapungo,IQCA_18,Deseable,AOD_mediana,0.098,0.58
Carapungo,IQCA_18,Deseable,AOD_moda,0.052,0.58
Carapungo,IQCA_18,Aceptable,AOD_media,0.395,0.476
Carapungo,IQCA_18,Aceptable,AOD_mediana,0.383,0.483
Carapungo,IQCA_18,Aceptable,AOD_moda,0.379,0.483
Carapungo,IQCA_18,Precaucion,AOD_media,0.158,0.158
Carapungo,IQCA_18,Precaucion,AOD_mediana,0.154,0.154
Carapungo,IQCA_18,Precaucion,AOD_moda,0.139,0.139
SanAntonio,IQCA,Deseable,AOD_media,0.175,0.584
SanAntonio,IQCA,Deseable,AOD_mediana,0.164,0.585
SanAntonio,IQCA,Deseable,AOD_moda,0.128,0.578
SanAntonio,IQCA_1,Deseable,AOD_media,0.175,0.584
SanAntonio,IQCA_1,Deseable,AOD_mediana,0.164,0.585
SanAntonio,IQCA_1,Deseable,AOD_moda,0.128,0.578
SanAntonio,IQCA_1,Aceptable,AOD_media,0.333,0.354
SanAntonio,IQCA_1,Aceptable,AOD_mediana,0.323,0.331
SanAntonio,IQCA_1,Aceptable,AOD_moda,0.323,0.454
SanAntonio,IQCA_1,Incorrecto,AOD_media,0.232,0.39
SanAntonio,IQCA_1,Incorrecto,AOD_mediana,0.251,0.388
SanAntonio,IQCA_1,Incorrecto,AOD_moda,0.154,0.388
SanAntonio,IQCA_7,Deseable,AOD_media,0.175,0.584
SanAntonio,IQCA_7,Deseable,AOD_mediana,0.164,0.585
SanAntonio,IQCA_7,Deseable,AOD_moda,0.128,0.578
SanAntonio,IQCA_7,Aceptable,AOD_media,0.182,0.405
SanAntonio,IQCA_7,Aceptable,AOD_mediana,0.171,0.397
SanAntonio,IQCA_7,Aceptable,AOD_moda,0.171,0.454
SanAntonio,IQCA_7,Incorrecto,AOD_media,0.232,0.232
SanAntonio,IQCA_7,Incorrecto,AOD_mediana,0.251,0.251
SanAntonio,IQCA_7,Incorrecto,AOD_moda,0.154,0.154
SanAntonio,IQCA_14,Deseable,AOD_media,0.175,0.584
SanAntonio,IQCA_14,Deseable,AOD_mediana,0.164,0.585
SanAntonio,IQCA_14,Deseable,AOD_moda,0.164,0.578
SanAntonio,IQCA_14,Aceptable,AOD_media,0.194,0.405
SanAntonio,IQCA_14,Aceptable,AOD_mediana,0.173,0.397
SanAntonio,IQCA_14,Aceptable,AOD_moda,0.128,0.454
