Estacion,Categoria,Valor Categoria,AOD,Min,Max
Carapungo,IQCA,Deseable,AOD_media,0.266,0.619
Carapungo,IQCA,Deseable,AOD_mediana,0.275,0.624
Carapungo,IQCA,Deseable,AOD_moda,0.23,0.59
Carapungo,IQCA,Incorrecto,AOD_media,0.501,0.501
Carapungo,IQCA,Incorrecto,AOD_mediana,0.501,0.501
Carapungo,IQCA,Incorrecto,AOD_moda,0.501,0.501
Carapungo,IQCA_1,Deseable,AOD_media,0.266,0.619
Carapungo,IQCA_1,Deseable,AOD_mediana,0.275,0.624
Carapungo,IQCA_1,Deseable,AOD_moda,0.23,0.59
Carapungo,IQCA_1,Aceptable,AOD_media,0.437,0.437
Carapungo,IQCA_1,Aceptable,AOD_mediana,0.441,0.441
Carapungo,IQCA_1,Aceptable,AOD_moda,0.441,0.441
Carapungo,IQCA_1,Incorrecto,AOD_media,0.369,0.501
Carapungo,IQCA_1,Incorrecto,AOD_mediana,0.378,0.501
Carapungo,IQCA_1,Incorrecto,AOD_moda,0.426,0.501
Carapungo,IQCA_7,Deseable,AOD_media,0.266,0.619
Carapungo,IQCA_7,Deseable,AOD_mediana,0.275,0.624
Carapungo,IQCA_7,Deseable,AOD_moda,0.23,0.59
Carapungo,IQCA_7,Aceptable,AOD_media,0.382,0.505
Carapungo,IQCA_7,Aceptable,AOD_mediana,0.392,0.572
Carapungo,IQCA_7,Aceptable,AOD_moda,0.37,0.572
Carapungo,IQCA_7,Incorrecto,AOD_media,0.501,0.501
Carapungo,IQCA_7,Incorrecto,AOD_mediana,0.501,0.501
Carapungo,IQCA_7,Incorrecto,AOD_moda,0.501,0.501
Carapungo,IQCA_14,Deseable,AOD_media,0.266,0.602
Carapungo,IQCA_14,Deseable,AOD_mediana,0.275,0.575
Carapungo,IQCA_14,Deseable,AOD_moda,0.23,0.586
Carapungo,IQCA_14,Aceptable,AOD_media,0.35,0.619
Carapungo,IQCA_14,Aceptable,AOD_mediana,0.338,0.624
Carapungo,IQCA_14,Aceptable,AOD_moda,0.355,0.59
Carapungo,IQCA_14,Incorrecto,AOD_media,0.501,0.501
Carapungo,IQCA_14,Incorrecto,AOD_mediana,0.501,0.501
Carapungo,IQCA_14,Incorrecto,AOD_moda,0.501,0.501
Carapungo,IQCA_18,Deseable,AOD_media,0.266,0.619
Carapungo,IQCA_18,Deseable,AOD_mediana,0.275,0.624
Carapungo,IQCA_18,Deseable,AOD_moda,0.23,0.59
Carapungo,IQCA_18,Aceptable,AOD_media,0.394,0.444
Carapungo,IQCA_18,Aceptable,AOD_mediana,0.406,0.444
Carapungo,IQCA_18,Aceptable,AOD_moda,0.36,0.444
Carapungo,IQCA_18,Incorrecto,AOD_media,0.501,0.501
Carapungo,IQCA_18,Incorrecto,AOD_mediana,0.501,0.501
Carapungo,IQCA_18,Incorrecto,AOD_moda,0.501,0.501
SanAntonio,IQCA,Deseable,AOD_media,0.198,0.577
SanAntonio,IQCA,Deseable,AOD_mediana,0.195,0.575
SanAntonio,IQCA,Deseable,AOD_moda,0.168,0.594
SanAntonio,IQCA,Incorrecto,AOD_media,0.221,0.221
SanAntonio,IQCA,Incorrecto,AOD_mediana,0.204,0.204
SanAntonio,IQCA,Incorrecto,AOD_moda,0.185,0.185
SanAntonio,IQCA_1,Deseable,AOD_media,0.198,0.577
SanAntonio,IQCA_1,Deseable,AOD_mediana,0.195,0.575
SanAntonio,IQCA_1,Deseable,AOD_moda,0.168,0.594
SanAntonio,IQCA_1,Incorrecto,AOD_media,0.221,0.487
SanAntonio,IQCA_1,Incorrecto,AOD_mediana,0.204,0.488
SanAntonio,IQCA_1,Incorrecto,AOD_moda,0.185,0.385
SanAntonio,IQCA_7,Deseable,AOD_media,0.198,0.566
SanAntonio,IQCA_7,Deseable,AOD_mediana,0.195,0.573
SanAntonio,IQCA_7,Deseable,AOD_moda,0.168,0.594
SanAntonio,IQCA_7,Aceptable,AOD_media,0.333,0.463
SanAntonio,IQCA_7,Aceptable,AOD_mediana,0.322,0.457
SanAntonio,IQCA_7,Aceptable,AOD_moda,0.363,0.457
SanAntonio,IQCA_7,Incorrecto,AOD_media,0.221,0.577
SanAntonio,IQCA_7,Incorrecto,AOD_mediana,0.204,0.575
SanAntonio,IQCA_7,Incorrecto,AOD_moda,0.185,0.589
SanAntonio,IQCA_14,Deseable,AOD_media,0.198,0.577
SanAntonio,IQCA_14,Deseable,AOD_mediana,0.195,0.575
SanAntonio,IQCA_14,Deseable,AOD_moda,0.168,0.594
