Estacion,Categoria,Valor Categoria,AOD,Min,Max
Carapungo,IQCA,Deseable,AOD_media,0.049,0.468
Carapungo,IQCA,Deseable,AOD_mediana,0.044,0.468
Carapungo,IQCA,Deseable,AOD_moda,0.043,0.468
Carapungo,IQCA,Aceptable,AOD_media,0.245,0.245
Carapungo,IQCA,Aceptable,AOD_mediana,0.246,0.246
Carapungo,IQCA,Aceptable,AOD_moda,0.19,0.19
Carapungo,IQCA_1,Deseable,AOD_media,0.105,0.468
Carapungo,IQCA_1,Deseable,AOD_mediana,0.099,0.468
Carapungo,IQCA_1,Deseable,AOD_moda,0.068,0.468
Carapungo,IQCA_1,Aceptable,AOD_media,0.102,0.325
Carapungo,IQCA_1,Aceptable,AOD_mediana,0.089,0.335
Carapungo,IQCA_1,Aceptable,AOD_moda,0.076,0.283
Carapungo,IQCA_1,Incorrecto,AOD_media,0.049,0.049
Carapungo,IQCA_1,Incorrecto,AOD_mediana,0.044,0.044
Carapungo,IQCA_1,Incorrecto,AOD_moda,0.043,0.043
Carapungo,IQCA_7,Deseable,AOD_media,0.124,0.447
Carapungo,IQCA_7,Deseable,AOD_mediana,0.128,0.445
Carapungo,IQCA_7,Deseable,AOD_moda,0.068,0.445
Carapungo,IQCA_7,Aceptable,AOD_media,0.105,0.417
Carapungo,IQCA_7,Aceptable,AOD_mediana,0.099,0.417
Carapungo,IQCA_7,Aceptable,AOD_moda,0.07,0.467
Carapungo,IQCA_7,Precaucion,AOD_media,0.102,0.468
Carapungo,IQCA_7,Precaucion,AOD_mediana,0.089,0.468
Carapungo,IQCA_7,Precaucion,AOD_moda,0.076,0.468
Carapungo,IQCA_7,Incorrecto,AOD_media,0.049,0.259
Carapungo,IQCA_7,Incorrecto,AOD_mediana,0.044,0.241
Carapungo,IQCA_7,Incorrecto,AOD_moda,0.043,0.239
Carapungo,IQCA_14,Deseable,AOD_media,0.049,0.468
Carapungo,IQCA_14,Deseable,AOD_mediana,0.044,0.468
Carapungo,IQCA_14,Deseable,AOD_moda,0.043,0.468
Carapungo,IQCA_14,Aceptable,AOD_media,0.105,0.417
Carapungo,IQCA_14,Aceptable,AOD_mediana,0.099,0.417
Carapungo,IQCA_14,Aceptable,AOD_moda,0.07,0.467
Carapungo,IQCA_14,Precaucion,AOD_media,0.124,0.124
Carapungo,IQCA_14,Precaucion,AOD_mediana,0.128,0.128
Carapungo,IQCA_14,Precaucion,AOD_moda,0.119,0.119
Carapungo,IQCA_14,Incorrecto,AOD_media,0.19,0.346
Carapungo,IQCA_14,Incorrecto,AOD_mediana,0.186,0.391
Carapungo,IQCA_14,Incorrecto,AOD_moda,0.163,0.401
Carapungo,IQCA_18,Deseable,AOD_media,0.124,0.468
Carapungo,IQCA_18,Deseable,AOD_mediana,0.128,0.468
Carapungo,IQCA_18,Deseable,AOD_moda,0.068,0.468
Carapungo,IQCA_18,Aceptable,AOD_media,0.049,0.408
Carapungo,IQCA_18,Aceptable,AOD_mediana,0.044,0.414
Carapungo,IQCA_18,Aceptable,AOD_moda,0.043,0.467
Carapungo,IQCA_18,Incorrecto,AOD_media,0.19,0.346
Carapungo,IQCA_18,Incorrecto,AOD_mediana,0.186,0.391
Carapungo,IQCA_18,Incorrecto,AOD_moda,0.163,0.401
SanAntonio,IQCA,Deseable,AOD_media,0.081,0.516
SanAntonio,IQCA,Deseable,AOD_mediana,0.055,0.516
SanAntonio,IQCA,Deseable,AOD_moda,0.003,0.556
SanAntonio,IQCA,Aceptable,AOD_media,0.199,0.588
SanAntonio,IQCA,Aceptable,AOD_mediana,0.188,0.593
SanAntonio,IQCA,Aceptable,AOD_moda,0.13,0.593
SanAntonio,IQCA,Precaucion,AOD_media,0.256,0.256
SanAntonio,IQCA,Precaucion,AOD_mediana,0.251,0.251
SanAntonio,IQCA,Precaucion,AOD_moda,0.212,0.212
SanAntonio,IQCA_1,Deseable,AOD_media,0.081,0.588
SanAntonio,IQCA_1,Deseable,AOD_mediana,0.055,0.593
SanAntonio,IQCA_1,Deseable,AOD_moda,0.003,0.593
SanAntonio,IQCA_1,Aceptable,AOD_media,0.291,0.291
SanAntonio,IQCA_1,Aceptable,AOD_mediana,0.296,0.296
SanAntonio,IQCA_1,Aceptable,AOD_moda,0.275,0.275
SanAntonio,IQCA_1,Incorrecto,AOD_media,0.196,0.41
SanAntonio,IQCA_1,Incorrecto,AOD_mediana,0.214,0.41
SanAntonio,IQCA_1,Incorrecto,AOD_moda,0.22,0.395
SanAntonio,IQCA_7,Deseable,AOD_media,0.081,0.588
SanAntonio,IQCA_7,Deseable,AOD_mediana,0.055,0.593
SanAntonio,IQCA_7,Deseable,AOD_moda,0.003,0.593
SanAntonio,IQCA_7,Aceptable,AOD_media,0.089,0.533
SanAntonio,IQCA_7,Aceptable,AOD_mediana,0.094,0.521
SanAntonio,IQCA_7,Aceptable,AOD_moda,0.009,0.521
SanAntonio,IQCA_7,Incorrecto,AOD_media,0.196,0.196
SanAntonio,IQCA_7,Incorrecto,AOD_mediana,0.214,0.214
SanAntonio,IQCA_7,Incorrecto,AOD_moda,0.22,0.22
SanAntonio,IQCA_14,Deseable,AOD_media,0.081,0.516
SanAntonio,IQCA_14,Deseable,AOD_mediana,0.055,0.516
SanAntonio,IQCA_14,Deseable,AOD_moda,0.003,0.516
SanAntonio,IQCA_14,Aceptable,AOD_media,0.122,0.533
SanAntonio,IQCA_14,Aceptable,AOD_mediana,0.112,0.521
SanAntonio,IQCA_14,Aceptable,AOD_moda,0.009,0.556
SanAntonio,IQCA_14,Precaucion,AOD_media,0.189,0.588
SanAntonio,IQCA_14,Precaucion,AOD_mediana,0.175,0.593
SanAntonio,IQCA_14,Precaucion,AOD_moda,0.132,0.593
SanAntonio,IQCA_14,Incorrecto,AOD_media,0.355,0.381
SanAntonio,IQCA_14,Incorrecto,AOD_mediana,0.347,0.362
SanAntonio,IQCA_14,Incorrecto,AOD_moda,0.335,0.362
SanAntonio,IQCA_18,Deseable,AOD_media,0.081,0.516
SanAntonio,IQCA_18,Deseable,AOD_mediana,0.055,0.516
SanAntonio,IQCA_18,Deseable,AOD_moda,0.003,0.556
SanAntonio,IQCA_18,Aceptable,AOD_media,0.089,0.533
SanAntonio,IQCA_18,Aceptable,AOD_mediana,0.094,0.521
SanAntonio,IQCA_18,Aceptable,AOD_moda,0.097,0.521
SanAntonio,IQCA_18,Precaucion,AOD_media,0.588,0.588
SanAntonio,IQCA_18,Precaucion,AOD_mediana,0.593,0.593
SanAntonio,IQCA_18,Precaucion,AOD_moda,0.593,0.593
SanAntonio,IQCA_18,Incorrecto,AOD_media,0.355,0.381
SanAntonio,IQCA_18,Incorrecto,AOD_mediana,0.347,0.362
SanAntonio,IQCA_18,Incorrecto,AOD_moda,0.335,0.362
Tumbaco,IQCA,Deseable,AOD_media,0.032,0.552
Tumbaco,IQCA,Deseable,AOD_mediana,0.025,0.556
Tumbaco,IQCA,Deseable,AOD_moda,0.012,0.556
Tumbaco,IQCA,Incorrecto,AOD_media,0.211,0.434
Tumbaco,IQCA,Incorrecto,AOD_mediana,0.194,0.407
Tumbaco,IQCA,Incorrecto,AOD_moda,0.153,0.468
Tumbaco,IQCA_1,Deseable,AOD_media,0.032,0.552
Tumbaco,IQCA_1,Deseable,AOD_mediana,0.025,0.556
Tumbaco,IQCA_1,Deseable,AOD_moda,0.012,0.556
Tumbaco,IQCA_1,Incorrecto,AOD_media,0.132,0.457
Tumbaco,IQCA_1,Incorrecto,AOD_mediana,0.125,0.46
Tumbaco,IQCA_1,Incorrecto,AOD_moda,0.097,0.468
Tumbaco,IQCA_7,Deseable,AOD_media,0.032,0.552
Tumbaco,IQCA_7,Deseable,AOD_mediana,0.025,0.556
Tumbaco,IQCA_7,Deseable,AOD_moda,0.012,0.556
Tumbaco,IQCA_7,Aceptable,AOD_media,0.092,0.456
Tumbaco,IQCA_7,Aceptable,AOD_mediana,0.087,0.469
Tumbaco,IQCA_7,Aceptable,AOD_moda,0.033,0.491
